Args,0,428,Pooling,0,0,1,1,0,1,0,2,Convolution,0,0,1,1,0,1,1,2304,3328,2304,2304,0,Convolution,0,1,0,1,1,0,0,18432,20480,18432,18432,3,Convolution,0,1,1,1,0,0,0,9216,10240,9216,9216,1,
Args,1,428,Pooling,0,0,1,1,0,1,0,5,Convolution,0,0,1,1,0,1,1,36864,38912,36864,36864,4,Convolution,0,1,0,1,1,0,0,147456,151552,147456,147456,7,Convolution,0,1,1,1,0,0,0,73728,77824,73728,73728,6,
Args,2,428,Pooling,0,0,1,1,0,1,0,9,Convolution,0,0,1,1,0,1,1,147456,151552,147456,147456,8,Convolution,0,1,0,1,1,0,0,589824,598016,589824,589824,11,Convolution,0,1,1,1,0,0,0,294912,303104,294912,294912,10,
Args,3,428,Pooling,0,0,1,1,0,1,0,13,Convolution,0,0,1,1,0,1,1,589824,598016,589824,589824,12,Convolution,0,1,0,1,1,0,0,589824,598016,589824,589824,15,Convolution,0,1,1,1,0,0,0,589824,598016,589824,589824,14,
Args,4,428,Pooling,0,0,1,0,0,1,0,17,Convolution,0,0,1,1,0,1,1,589824,598016,589824,589824,16,Convolution,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,Convolution,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,
